,path,field_change_date_2,field_letter_issue_datetime,field_company_name_warning_lette,field_issuing_office,field_issuing_office_loc_name,field_recipient_office_name,field_building,field_letter_type_1,issuing-recipient-office,field_recipient_state,field_recipient_address_administrative_area,term_node_tid,field_detailed_description_2,field_topics,topics-product,field_letter_issue_datetime_1,field_letter_type,field_associated_for_response_le,field_associated_for_closeout_le,checkresponse,changed,abs_url,company_name
120,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/everything-herbs-513211-04172017,04/25/2017,04/17/2017,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/everything-herbs-513211-04172017"">Everything Herbs</a>",,Atlanta District Office,,Atlanta District Office,Warning Letter,Atlanta District Office,,,,Unapproved New Drugs/Misbranded,,,2017,Warning Letter,,,,"Sat, 12/21/2019 - 03:23",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/everything-herbs-513211-04172017,Everything Herbs
121,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/oxygen-health-systems-llc-513217-04172017,04/25/2017,04/17/2017,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/oxygen-health-systems-llc-513217-04172017"">Oxygen Health Systems, LLC</a>",,Chicago District Office,,Chicago District Office,Warning Letter,Chicago District Office,,,,Unapproved New Drugs/Misbranded,,,2017,Warning Letter,,,,"Sat, 12/21/2019 - 03:24",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/oxygen-health-systems-llc-513217-04172017,"Oxygen Health Systems, LLC"
122,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/vitamin-c-foundation-514071-04172017,04/25/2017,04/17/2017,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/vitamin-c-foundation-514071-04172017"">The Vitamin C Foundation</a>",,Chicago District Office,,Chicago District Office,Warning Letter,Chicago District Office,,,,Unapproved New Drugs/Misbranded,,,2017,Warning Letter,,,,"Sat, 12/21/2019 - 03:23",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/vitamin-c-foundation-514071-04172017,The Vitamin C Foundation
123,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/biostar-technology-international-llc-512757-04172017,04/25/2017,04/17/2017,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/biostar-technology-international-llc-512757-04172017"">BioStar Technology International, LLC</a>",,Los Angeles District Office,,Los Angeles District Office,Warning Letter,Los Angeles District Office,,,,Unapproved New Drugs/Misbranded,,,2017,Warning Letter,,,,"Sat, 12/21/2019 - 03:20",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/biostar-technology-international-llc-512757-04172017,"BioStar Technology International, LLC"
124,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/sunstone-inc-513214-04172017,04/25/2017,04/17/2017,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/sunstone-inc-513214-04172017"">Sunstone, Inc.</a>",,Denver District Office,,Denver District Office,Warning Letter,Denver District Office,,,,Unapproved New Drugs/Misbranded,,,2017,Warning Letter,,,,"Sat, 12/21/2019 - 03:23",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/sunstone-inc-513214-04172017,"Sunstone, Inc."
125,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/hawk-dok-natural-salve-llc-513212-04172017,04/25/2017,04/17/2017,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/hawk-dok-natural-salve-llc-513212-04172017"">Hawk Dok Natural Salve, LLC</a>",,Los Angeles District Office,,Los Angeles District Office,Warning Letter,Los Angeles District Office,,,,Unapproved New Drugs/Misbranded,,,2017,Warning Letter,,,,"Sat, 12/21/2019 - 03:21",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/hawk-dok-natural-salve-llc-513212-04172017,"Hawk Dok Natural Salve, LLC"
126,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/tobins-royal-stag-inc-dba-tobin-farms-velvet-antler-508553-04192017,04/25/2017,04/19/2017,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/tobins-royal-stag-inc-dba-tobin-farms-velvet-antler-508553-04192017"">Tobin&#039;s Royal Stag, Inc. dba Tobin Farms Velvet Antler</a>",,New England District Office,,New England District Office,Warning Letter,New England District Office,,,Animal &amp; Veterinary,Unapproved New Drugs/Misbranded,,Animal &amp; Veterinary,2017,Warning Letter,,,,"Sat, 12/21/2019 - 03:21",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/tobins-royal-stag-inc-dba-tobin-farms-velvet-antler-508553-04192017,"Tobin's Royal Stag, Inc. dba Tobin Farms Velvet Antler"
127,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/lifevantage-corp-510546-04172017,04/25/2017,04/17/2017,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/lifevantage-corp-510546-04172017"">Lifevantage Corp</a>",,Denver District Office,,Denver District Office,Warning Letter,Denver District Office,,,,Unapproved New Drugs/Misbranded,,,2017,Warning Letter,,,,"Sat, 12/21/2019 - 03:23",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/lifevantage-corp-510546-04172017,Lifevantage Corp
128,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/quality-fisheries-dba-niota-fish-market-518929-04102017,05/02/2017,04/10/2017,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/quality-fisheries-dba-niota-fish-market-518929-04102017"">Quality Fisheries dba The Niota Fish Market</a>",,Chicago District Office,,Chicago District Office,Warning Letter,Chicago District Office,,,,Seafood HACCP/CGMP for Foods/Adulterated/Insanitary Conditions,,,2017,Warning Letter,,,,"Sat, 12/21/2019 - 03:34",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/quality-fisheries-dba-niota-fish-market-518929-04102017,Quality Fisheries dba The Niota Fish Market
129,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/organ-recovery-systems-inc-519572-04202017,05/02/2017,04/20/2017,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/organ-recovery-systems-inc-519572-04202017"">Organ Recovery Systems, Inc.</a>",,Chicago District Office,,Chicago District Office,Warning Letter,Chicago District Office,,,,CGMP/QSR/Medical Devices/Adulterated,,,2017,Warning Letter,,"
<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/organ-recovery-systems-inc-519572-11282018""><time datetime=""2018-12-04T05:00:00Z"">12/04/2018</time>
</a> 
",Closeout Letters,"Wed, 04/01/2020 - 14:55",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/organ-recovery-systems-inc-519572-04202017,"Organ Recovery Systems, Inc."
130,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/sal-pharma-516205-04202017,05/02/2017,04/20/2017,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/sal-pharma-516205-04202017"">Sal Pharma</a>",,Center for Drug Evaluation and Research,,Center for Drug Evaluation and Research,Warning Letter,Center for Drug Evaluation and Research,,,,CGMP/Active Pharmaceutical Ingredient (API)/Adulterated/Misbranded,,,2017,Warning Letter,,,,"Sat, 12/21/2019 - 03:27",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/sal-pharma-516205-04202017,Sal Pharma
131,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/naturecom-inc-512786-04202017,05/02/2017,04/20/2017,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/naturecom-inc-512786-04202017"">Naturecom Inc.</a>",,Los Angeles District Office,,Los Angeles District Office,Warning Letter,Los Angeles District Office,,,,CGMP/Dietary Supplement/Adulterated/Misbranded,,,2017,Warning Letter,,,,"Sat, 12/21/2019 - 03:29",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/naturecom-inc-512786-04202017,Naturecom Inc.
132,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/criticare-technologies-inc-523101-04212017,05/02/2017,04/21/2017,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/criticare-technologies-inc-523101-04212017"">Criticare Technologies Inc</a>",,New England District Office,,New England District Office,Warning Letter,New England District Office,,,,CGMP/QSR/Medical Devices/Adulterated,,,2017,Warning Letter,,,,"Sat, 12/21/2019 - 03:26",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/criticare-technologies-inc-523101-04212017,Criticare Technologies Inc
133,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/unetixs-vascular-inc-523178-04252017,05/02/2017,04/25/2017,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/unetixs-vascular-inc-523178-04252017"">Unetixs Vascular Inc.</a>",,New England District Office,,New England District Office,Warning Letter,New England District Office,,,,CGMP/QSR/Medical Devices/Adulterated,,,2017,Warning Letter,,,,"Sat, 12/21/2019 - 03:29",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/unetixs-vascular-inc-523178-04252017,Unetixs Vascular Inc.
134,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/montana-emu-ranch-company-inc-509205-04202017,05/08/2017,04/20/2017,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/montana-emu-ranch-company-inc-509205-04202017"">Montana Emu Ranch Company Inc</a>",,Seattle District Office,,Seattle District Office,Warning Letter,Seattle District Office,Montana,Montana,Animal &amp; Veterinary,Unapproved New Animal Drug/Adultered/Misbranded/Misleading,,Animal &amp; Veterinary,2017,Warning Letter,,"
<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/montana-emu-ranch-company-inc-509205-01312018""><time datetime=""2018-09-18T14:20:00Z"">09/18/2018</time>
</a> 
",Closeout Letters,"Thu, 07/30/2020 - 13:55",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/montana-emu-ranch-company-inc-509205-04202017,Montana Emu Ranch Company Inc
135,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/northern-fish-products-inc-514554-04252017,05/08/2017,04/25/2017,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/northern-fish-products-inc-514554-04252017"">Northern Fish Products, Inc.</a>",,Seattle District Office,,Seattle District Office,Warning Letter,Seattle District Office,Washington,Washington,,Seafood HACCP/CGMP for Foods/Adulterated/Insanitary Conditions,,,2017,Warning Letter,,"
<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/northern-fish-products-inc-514554-02282018""><time datetime=""2018-03-05T08:41:00Z"">03/05/2018</time>
</a> 
",Closeout Letters,"Mon, 07/13/2020 - 13:40",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/northern-fish-products-inc-514554-04252017,"Northern Fish Products, Inc."
136,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/merrill-d-benson-md-518882-03202017,05/09/2017,03/20/2017,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/merrill-d-benson-md-518882-03202017"">Merrill D. Benson, M.D.</a>",,Center for Drug Evaluation and Research,,Center for Drug Evaluation and Research,Warning Letter,Center for Drug Evaluation and Research,,,,Sponsor/Investigator,,,2017,Warning Letter,,,,"Sat, 12/21/2019 - 03:29",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/merrill-d-benson-md-518882-03202017,"Merrill D. Benson, M.D."
137,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/huron-pharmaceuticals-inc-515810-04202017,05/09/2017,04/20/2017,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/huron-pharmaceuticals-inc-515810-04202017"">Huron Pharmaceuticals, Inc.</a>",,Detroit District Office,,Detroit District Office,Warning Letter,Detroit District Office,,,,CGMP/Active Pharmaceutical Ingredient (API)/Adulterated,,,2017,Warning Letter,,,,"Sat, 12/21/2019 - 03:26",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/huron-pharmaceuticals-inc-515810-04202017,"Huron Pharmaceuticals, Inc."
138,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/lonza-walkersville-inc-520239-04212017,05/09/2017,04/21/2017,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/lonza-walkersville-inc-520239-04212017"">Lonza Walkersville, Inc.</a>",,Baltimore District Office,,Baltimore District Office,Warning Letter,Baltimore District Office,,,,CGMP/QSR/Medical Devices/Adulterated,,,2017,Warning Letter,,,,"Sat, 12/21/2019 - 03:27",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/lonza-walkersville-inc-520239-04212017,"Lonza Walkersville, Inc."
139,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/rosemark-bakery-inc-523139-04252017,05/09/2017,04/25/2017,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/rosemark-bakery-inc-523139-04252017"">Rosemark Bakery, Inc.</a>",,Minneapolis District Office,,Minneapolis District Office,Warning Letter,Minneapolis District Office,,,,"CGMP/Food/Prepared, Packed or Held Under Insanitary Conditions/Adulterated",,,2017,Warning Letter,,,,"Sat, 12/21/2019 - 03:25",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/rosemark-bakery-inc-523139-04252017,"Rosemark Bakery, Inc."
140,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/vikshara-trading-investments-ltd-516856-04282017,05/09/2017,04/28/2017,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/vikshara-trading-investments-ltd-516856-04282017"">Vikshara Trading &amp; Investments Ltd.</a>",,Center for Drug Evaluation and Research,,Center for Drug Evaluation and Research,Warning Letter,Center for Drug Evaluation and Research,,,,CGMP/Finished Pharmaceuticals/Adulterated,,,2017,Warning Letter,,,,"Sat, 12/21/2019 - 03:30",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/vikshara-trading-investments-ltd-516856-04282017,Vikshara Trading & Investments Ltd.
141,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/pharmaceutic-labs-llc-492795-05032017,05/09/2017,05/03/2017,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/pharmaceutic-labs-llc-492795-05032017"">Pharmaceutic Labs, LLC.</a>",,New York District Office,,New York District Office,Warning Letter,New York District Office,,,,Compounding Pharmacy/Adulterated Drug Products,,,2017,Warning Letter,,,,"Sat, 12/21/2019 - 03:26",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/pharmaceutic-labs-llc-492795-05032017,"Pharmaceutic Labs, LLC."
142,/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/rainbow-gold-products-inc-508837-05042017,05/09/2017,05/04/2017,"<a href=""/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/rainbow-gold-products-inc-508837-05042017"">Rainbow Gold Products Inc</a>",,New Orleans District Office,,New Orleans District Office,Warning Letter,New Orleans District Office,,,,Unapproved New Drugs/Misbranded,,,2017,Warning Letter,,,,"Sat, 12/21/2019 - 03:28",https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/rainbow-gold-products-inc-508837-05042017,Rainbow Gold Products Inc
